Close,Open,Time,TradedVolume,askClose,bidClose,ema
0.0,0.0,2018-03-13  01:00:00,143,1.23416,1.23401,1.233526
0.0,0.0,2018-03-13  01:01:00,123,1.23421,1.23415,1.233528
0.0,0.0,2018-03-13  01:02:00,67,1.2342,1.23405,1.23353
0.0,0.0,2018-03-13  01:03:00,130,1.23421,1.23415,1.233532
0.0,0.0,2018-03-13  01:04:00,99,1.23416,1.2341,1.233534
0.0,0.0,2018-03-13  01:05:00,71,1.23416,1.2341,1.233536
0.0,0.0,2018-03-13  01:06:00,70,1.23416,1.2341,1.233538
0.0,0.0,2018-03-13  01:07:00,195,1.23407,1.23401,1.23354
0.0,0.0,2018-03-13  01:08:00,123,1.23399,1.23393,1.233542
0.0,0.0,2018-03-13  01:09:00,53,1.23394,1.23388,1.233543
0.0,0.0,2018-03-13  01:10:00,115,1.2341,1.23395,1.233544
0.0,0.0,2018-03-13  01:11:00,172,1.23418,1.23403,1.233546
0.0,0.0,2018-03-13  01:12:00,67,1.23415,1.23409,1.233548
0.0,0.0,2018-03-13  01:13:00,97,1.23414,1.23408,1.23355
0.0,0.0,2018-03-13  01:14:00,116,1.23416,1.2341,1.233552
0.0,0.0,2018-03-13  01:15:00,247,1.23404,1.23389,1.233554
0.0,0.0,2018-03-13  01:16:00,73,1.23395,1.23389,1.233555
0.0,0.0,2018-03-13  01:17:00,170,1.23388,1.23382,1.233556
0.0,0.0,2018-03-13  01:18:00,117,1.23387,1.23381,1.233557
0.0,0.0,2018-03-13  01:19:00,69,1.23383,1.23377,1.233558
0.0,0.0,2018-03-13  01:20:00,52,1.2338,1.23374,1.233559
0.0,0.0,2018-03-13  01:21:00,150,1.2338,1.23374,1.23356
0.0,0.0,2018-03-13  01:22:00,147,1.23371,1.23365,1.233561
0.0,0.0,2018-03-13  01:23:00,188,1.23384,1.23378,1.233561
0.0,0.0,2018-03-13  01:24:00,161,1.23384,1.23369,1.233562
0.0,0.0,2018-03-13  01:25:00,108,1.23385,1.23379,1.233563
0.0,0.0,2018-03-13  01:26:00,30,1.23385,1.23379,1.233564
0.0,0.0,2018-03-13  01:27:00,78,1.23391,1.23376,1.233565
0.0,0.0,2018-03-13  01:28:00,84,1.23395,1.23389,1.233566
0.0,0.0,2018-03-13  01:29:00,110,1.23385,1.23379,1.233567
0.0,0.0,2018-03-13  01:30:00,279,1.23392,1.23377,1.233568
0.0,0.0,2018-03-13  01:31:00,63,1.23388,1.23382,1.233569
0.0,0.0,2018-03-13  01:32:00,135,1.23404,1.23389,1.23357
0.0,0.0,2018-03-13  01:33:00,142,1.23391,1.23385,1.233571
0.0,0.0,2018-03-13  01:34:00,192,1.23396,1.23381,1.233572
0.0,0.0,2018-03-13  01:35:00,26,1.23394,1.23388,1.233573
0.0,0.0,2018-03-13  01:36:00,117,1.23396,1.2339,1.233574
0.0,0.0,2018-03-13  01:37:00,78,1.23389,1.23383,1.233575
0.0,0.0,2018-03-13  01:38:00,94,1.23381,1.23375,1.233576
0.0,0.0,2018-03-13  01:39:00,102,1.23384,1.23369,1.233577
0.0,0.0,2018-03-13  01:40:00,76,1.2338,1.23374,1.233578
0.0,0.0,2018-03-13  01:41:00,32,1.23383,1.23377,1.233579
0.0,0.0,2018-03-13  01:42:00,80,1.23391,1.23385,1.23358
0.0,0.0,2018-03-13  01:43:00,53,1.23393,1.23387,1.233581
0.0,0.0,2018-03-13  01:44:00,100,1.2341,1.23404,1.233582
0.0,0.0,2018-03-13  01:45:00,89,1.2341,1.23404,1.233584
0.0,0.0,2018-03-13  01:46:00,88,1.23406,1.234,1.233586
0.0,0.0,2018-03-13  01:47:00,88,1.23405,1.23399,1.233587
0.0,0.0,2018-03-13  01:48:00,101,1.23406,1.234,1.233588
0.0,0.0,2018-03-13  01:49:00,113,1.23407,1.23401,1.233589
0.0,0.0,2018-03-13  01:50:00,62,1.2341,1.23404,1.233591
0.0,0.0,2018-03-13  01:51:00,42,1.2341,1.23404,1.233593
0.0,0.0,2018-03-13  01:52:00,112,1.23415,1.23409,1.233595
0.0,0.0,2018-03-13  01:53:00,49,1.23418,1.23412,1.233597
0.0,0.0,2018-03-13  01:54:00,41,1.23415,1.23409,1.233599
0.0,0.0,2018-03-13  01:55:00,36,1.23416,1.2341,1.233601
0.0,0.0,2018-03-13  01:56:00,94,1.23405,1.2339,1.233603
0.0,0.0,2018-03-13  01:57:00,58,1.23394,1.23388,1.233604
0.0,0.0,2018-03-13  01:58:00,67,1.23395,1.23389,1.233605
0.0,0.0,2018-03-13  01:59:00,23,1.23395,1.23389,1.233606
0.0,0.0,2018-03-13  02:00:00,107,1.23403,1.23388,1.233607
0.0,0.0,2018-03-13  02:01:00,107,1.23403,1.23397,1.233608
0.0,0.0,2018-03-13  02:02:00,64,1.234,1.23394,1.233609
0.0,0.0,2018-03-13  02:03:00,134,1.23384,1.23378,1.23361
0.0,0.0,2018-03-13  02:04:00,112,1.2339,1.23384,1.233611
0.0,0.0,2018-03-13  02:05:00,143,1.23375,1.23369,1.233612
0.0,0.0,2018-03-13  02:06:00,76,1.23373,1.23367,1.233612
0.0,0.0,2018-03-13  02:07:00,47,1.23373,1.23367,1.233612
0.0,0.0,2018-03-13  02:08:00,92,1.23391,1.23376,1.233612
0.0,0.0,2018-03-13  02:09:00,98,1.23394,1.23388,1.233613
0.0,0.0,2018-03-13  02:10:00,46,1.23391,1.23385,1.233614
0.0,0.0,2018-03-13  02:11:00,37,1.23391,1.23385,1.233615
0.0,0.0,2018-03-13  02:12:00,104,1.23395,1.23389,1.233616
0.0,0.0,2018-03-13  02:13:00,57,1.23398,1.23392,1.233617
0.0,0.0,2018-03-13  02:14:00,86,1.23401,1.23395,1.233618
0.0,0.0,2018-03-13  02:15:00,73,1.23395,1.23389,1.233619
0.0,0.0,2018-03-13  02:16:00,34,1.234,1.23394,1.23362
0.0,0.0,2018-03-13  02:17:00,131,1.23409,1.23403,1.233621
0.0,0.0,2018-03-13  02:18:00,108,1.2339,1.23384,1.233622
0.0,0.0,2018-03-13  02:19:00,77,1.23395,1.23389,1.233623
0.0,0.0,2018-03-13  02:20:00,17,1.23394,1.23388,1.233624
0.0,0.0,2018-03-13  02:21:00,41,1.23391,1.23385,1.233625
0.0,0.0,2018-03-13  02:22:00,31,1.23394,1.23388,1.233626
0.0,0.0,2018-03-13  02:23:00,170,1.23396,1.2339,1.233627
0.0,0.0,2018-03-13  02:24:00,71,1.23389,1.23383,1.233628
0.0,0.0,2018-03-13  02:25:00,31,1.23391,1.23385,1.233629
0.0,0.0,2018-03-13  02:26:00,24,1.23389,1.23383,1.23363
0.0,0.0,2018-03-13  02:27:00,101,1.23383,1.23377,1.233631
0.0,1.23356,2018-03-13  02:28:00,102,1.23362,1.23356,1.233632
0.0,0.0,2018-03-13  02:29:00,108,1.23359,1.23353,1.233632
0.0,0.0,2018-03-13  02:30:00,166,1.2336,1.23354,1.233632
0.0,0.0,2018-03-13  02:31:00,35,1.23363,1.23357,1.233632
0.0,0.0,2018-03-13  02:32:00,6,1.23363,1.23357,1.233632
1.23362,1.23362,2018-03-13  02:33:00,63,1.23368,1.23362,1.233632
0.0,0.0,2018-03-13  02:34:00,78,1.23364,1.23349,1.233632
0.0,0.0,2018-03-13  02:35:00,120,1.23352,1.23346,1.233632
0.0,0.0,2018-03-13  02:36:00,259,1.23344,1.23338,1.233632
0.0,0.0,2018-03-13  02:37:00,238,1.23346,1.2334,1.233631
0.0,0.0,2018-03-13  02:38:00,113,1.23353,1.23347,1.23363
0.0,1.23367,2018-03-13  02:39:00,187,1.23373,1.23367,1.23363
0.0,0.0,2018-03-13  02:40:00,170,1.23369,1.23363,1.23363
1.23342,1.23342,2018-03-13  02:41:00,157,1.23348,1.23342,1.23363
0.0,0.0,2018-03-13  02:42:00,93,1.2335,1.23344,1.233629
0.0,0.0,2018-03-13  02:43:00,39,1.23354,1.23348,1.233628
0.0,0.0,2018-03-13  02:44:00,91,1.23359,1.23353,1.233628
0.0,0.0,2018-03-13  02:45:00,229,1.23344,1.23338,1.233628
0.0,0.0,2018-03-13  02:46:00,112,1.2335,1.23344,1.233627
0.0,0.0,2018-03-13  02:47:00,118,1.2335,1.23344,1.233626
0.0,0.0,2018-03-13  02:48:00,56,1.23345,1.23339,1.233625
0.0,0.0,2018-03-13  02:49:00,42,1.23352,1.23337,1.233624
0.0,0.0,2018-03-13  02:50:00,69,1.23352,1.23346,1.233623
1.23349,0.0,2018-03-13  02:51:00,100,1.23364,1.23349,1.233623
0.0,0.0,2018-03-13  02:52:00,115,1.23361,1.23355,1.233623
0.0,0.0,2018-03-13  02:53:00,49,1.2336,1.23354,1.233623
0.0,0.0,2018-03-13  02:54:00,53,1.23359,1.23353,1.233623
0.0,1.2336,2018-03-13  02:55:00,53,1.23366,1.2336,1.233623
0.0,0.0,2018-03-13  02:56:00,157,1.2335,1.23344,1.233623
0.0,0.0,2018-03-13  02:57:00,72,1.23345,1.23339,1.233622
0.0,0.0,2018-03-13  02:58:00,34,1.23347,1.23341,1.233621
0.0,0.0,2018-03-13  02:59:00,147,1.23346,1.2334,1.23362
0.0,0.0,2018-03-13  03:00:00,102,1.23338,1.23332,1.233619
0.0,0.0,2018-03-13  03:01:00,119,1.23345,1.23339,1.233618
0.0,0.0,2018-03-13  03:02:00,124,1.23345,1.23339,1.233617
0.0,0.0,2018-03-13  03:03:00,52,1.23351,1.23345,1.233616
0.0,0.0,2018-03-13  03:04:00,139,1.23344,1.23338,1.233616
0.0,0.0,2018-03-13  03:05:00,118,1.23348,1.23342,1.233615
0.0,0.0,2018-03-13  03:06:00,89,1.23351,1.23345,1.233614
0.0,0.0,2018-03-13  03:07:00,41,1.23353,1.23347,1.233614
0.0,0.0,2018-03-13  03:08:00,105,1.23351,1.23345,1.233614
0.0,0.0,2018-03-13  03:09:00,98,1.2335,1.23344,1.233614
0.0,0.0,2018-03-13  03:10:00,113,1.2335,1.23344,1.233614
0.0,0.0,2018-03-13  03:11:00,151,1.2334,1.23334,1.233614
0.0,0.0,2018-03-13  03:12:00,66,1.23341,1.23335,1.233613
0.0,0.0,2018-03-13  03:13:00,38,1.23344,1.23338,1.233612
0.0,0.0,2018-03-13  03:14:00,153,1.2334,1.23334,1.233611
0.0,0.0,2018-03-13  03:15:00,123,1.2334,1.23334,1.23361
0.0,0.0,2018-03-13  03:16:00,39,1.23339,1.23333,1.233609
0.0,0.0,2018-03-13  03:17:00,53,1.23341,1.23335,1.233608
0.0,0.0,2018-03-13  03:18:00,120,1.23339,1.23333,1.233607
0.0,0.0,2018-03-13  03:19:00,50,1.23341,1.23335,1.233606
0.0,0.0,2018-03-13  03:20:00,217,1.2334,1.23334,1.233605
0.0,0.0,2018-03-13  03:21:00,134,1.23341,1.23335,1.233604
0.0,0.0,2018-03-13  03:22:00,29,1.23342,1.23336,1.233603
0.0,0.0,2018-03-13  03:23:00,130,1.23351,1.23345,1.233602
0.0,0.0,2018-03-13  03:24:00,81,1.23346,1.2334,1.233602
0.0,0.0,2018-03-13  03:25:00,68,1.23351,1.23345,1.233601
0.0,0.0,2018-03-13  03:26:00,87,1.23353,1.23347,1.233601
0.0,0.0,2018-03-13  03:27:00,78,1.23354,1.23348,1.233601
0.0,0.0,2018-03-13  03:28:00,61,1.23351,1.23345,1.233601
0.0,0.0,2018-03-13  03:29:00,56,1.23349,1.23334,1.233601
0.0,0.0,2018-03-13  03:30:00,69,1.23339,1.23333,1.2336
0.0,0.0,2018-03-13  03:31:00,97,1.23341,1.23326,1.233599
0.0,0.0,2018-03-13  03:32:00,104,1.23335,1.23329,1.233598
0.0,0.0,2018-03-13  03:33:00,123,1.23341,1.23335,1.233597
0.0,0.0,2018-03-13  03:34:00,153,1.23339,1.23333,1.233596
0.0,0.0,2018-03-13  03:35:00,169,1.23351,1.23345,1.233595
0.0,0.0,2018-03-13  03:36:00,217,1.2334,1.23334,1.233595
0.0,0.0,2018-03-13  03:37:00,143,1.23341,1.23326,1.233594
0.0,0.0,2018-03-13  03:38:00,88,1.23337,1.23331,1.233593
0.0,0.0,2018-03-13  03:39:00,66,1.23336,1.2333,1.233592
0.0,0.0,2018-03-13  03:40:00,222,1.23336,1.2333,1.233591
0.0,0.0,2018-03-13  03:41:00,248,1.23341,1.23326,1.23359
0.0,0.0,2018-03-13  03:42:00,172,1.2336,1.23345,1.233589
0.0,0.0,2018-03-13  03:43:00,230,1.23346,1.2334,1.233589
0.0,0.0,2018-03-13  03:44:00,123,1.23346,1.2334,1.233588
0.0,0.0,2018-03-13  03:45:00,46,1.2335,1.23335,1.233587
0.0,0.0,2018-03-13  03:46:00,21,1.23347,1.23341,1.233586
0.0,0.0,2018-03-13  03:47:00,27,1.23347,1.23341,1.233586
0.0,0.0,2018-03-13  03:48:00,119,1.23351,1.23345,1.233586
0.0,0.0,2018-03-13  03:49:00,331,1.2333,1.23324,1.233586
0.0,0.0,2018-03-13  03:50:00,60,1.23338,1.23332,1.233585
0.0,0.0,2018-03-13  03:51:00,145,1.23319,1.23313,1.233584
0.0,0.0,2018-03-13  03:52:00,156,1.23319,1.23313,1.233583
0.0,0.0,2018-03-13  03:53:00,69,1.23315,1.23309,1.233582
0.0,0.0,2018-03-13  03:54:00,33,1.23315,1.23309,1.23358
0.0,0.0,2018-03-13  03:55:00,78,1.23319,1.23304,1.233578
0.0,0.0,2018-03-13  03:56:00,105,1.23321,1.23315,1.233576
0.0,0.0,2018-03-13  03:57:00,83,1.23316,1.2331,1.233575
0.0,0.0,2018-03-13  03:58:00,153,1.23322,1.23316,1.233574
0.0,0.0,2018-03-13  03:59:00,128,1.23324,1.23318,1.233573
0.0,0.0,2018-03-13  04:00:00,99,1.2333,1.23315,1.233572
0.0,0.0,2018-03-13  04:01:00,77,1.2332,1.23305,1.233571
0.0,0.0,2018-03-13  04:02:00,57,1.23316,1.2331,1.23357
0.0,0.0,2018-03-13  04:03:00,159,1.23321,1.23315,1.233569
0.0,0.0,2018-03-13  04:04:00,74,1.23318,1.23312,1.233568
0.0,0.0,2018-03-13  04:05:00,154,1.23312,1.23306,1.233567
0.0,0.0,2018-03-13  04:06:00,330,1.23323,1.23308,1.233565
0.0,0.0,2018-03-13  04:07:00,186,1.23315,1.23309,1.233564
0.0,0.0,2018-03-13  04:08:00,159,1.23311,1.23305,1.233563
0.0,0.0,2018-03-13  04:09:00,89,1.23318,1.23312,1.233561
0.0,0.0,2018-03-13  04:10:00,101,1.23324,1.23309,1.23356
0.0,0.0,2018-03-13  04:11:00,43,1.23315,1.23309,1.233559
0.0,0.0,2018-03-13  04:12:00,109,1.23315,1.233,1.233558
0.0,0.0,2018-03-13  04:13:00,83,1.23316,1.2331,1.233556
0.0,0.0,2018-03-13  04:14:00,39,1.23316,1.2331,1.233555
0.0,0.0,2018-03-13  04:15:00,63,1.23323,1.23317,1.233554
0.0,0.0,2018-03-13  04:16:00,204,1.23315,1.233,1.233553
0.0,0.0,2018-03-13  04:17:00,274,1.23324,1.23309,1.233551
0.0,0.0,2018-03-13  04:18:00,238,1.2332,1.23305,1.23355
0.0,0.0,2018-03-13  04:19:00,45,1.2332,1.23305,1.233549
0.0,0.0,2018-03-13  04:20:00,93,1.23315,1.23309,1.233548
0.0,0.0,2018-03-13  04:21:00,28,1.23316,1.2331,1.233547
0.0,0.0,2018-03-13  04:22:00,37,1.2332,1.23305,1.233546
0.0,0.0,2018-03-13  04:23:00,110,1.23312,1.23306,1.233545
0.0,0.0,2018-03-13  04:24:00,90,1.23316,1.2331,1.233543
0.0,0.0,2018-03-13  04:25:00,180,1.23315,1.23309,1.233542
0.0,0.0,2018-03-13  04:26:00,52,1.23315,1.23309,1.233541
0.0,0.0,2018-03-13  04:27:00,40,1.23316,1.2331,1.23354
0.0,0.0,2018-03-13  04:28:00,135,1.23319,1.23304,1.233539
0.0,0.0,2018-03-13  04:29:00,152,1.23316,1.2331,1.233538
0.0,0.0,2018-03-13  04:30:00,168,1.23311,1.23305,1.233537
0.0,0.0,2018-03-13  04:31:00,136,1.2332,1.23314,1.233535
0.0,0.0,2018-03-13  04:32:00,48,1.23327,1.23312,1.233534
0.0,0.0,2018-03-13  04:33:00,74,1.23326,1.2332,1.233533
0.0,0.0,2018-03-13  04:34:00,158,1.23336,1.2333,1.233532
0.0,0.0,2018-03-13  04:35:00,290,1.23321,1.23315,1.233531
0.0,0.0,2018-03-13  04:36:00,185,1.23317,1.23311,1.23353
0.0,0.0,2018-03-13  04:37:00,216,1.23306,1.233,1.233529
0.0,0.0,2018-03-13  04:38:00,144,1.23304,1.23298,1.233527
0.0,0.0,2018-03-13  04:39:00,137,1.23296,1.2329,1.233525
0.0,0.0,2018-03-13  04:40:00,153,1.23304,1.23298,1.233523
0.0,0.0,2018-03-13  04:41:00,222,1.23303,1.23297,1.233521
0.0,0.0,2018-03-13  04:42:00,225,1.2329,1.23284,1.233519
0.0,0.0,2018-03-13  04:43:00,480,1.23281,1.23275,1.233517
0.0,0.0,2018-03-13  04:44:00,347,1.23295,1.23289,1.233515
0.0,0.0,2018-03-13  04:45:00,121,1.23296,1.2329,1.233513
0.0,0.0,2018-03-13  04:46:00,143,1.23291,1.23285,1.233511
0.0,0.0,2018-03-13  04:47:00,276,1.23289,1.23274,1.233509
0.0,0.0,2018-03-13  04:48:00,325,1.23275,1.23269,1.233507
0.0,0.0,2018-03-13  04:49:00,132,1.23277,1.23271,1.233504
0.0,0.0,2018-03-13  04:50:00,229,1.23287,1.23281,1.233501
0.0,0.0,2018-03-13  04:51:00,164,1.2329,1.23275,1.233499
0.0,0.0,2018-03-13  04:52:00,96,1.23285,1.23279,1.233497
0.0,0.0,2018-03-13  04:53:00,154,1.2329,1.23275,1.233495
0.0,0.0,2018-03-13  04:54:00,98,1.23283,1.23277,1.233493
0.0,0.0,2018-03-13  04:55:00,148,1.23281,1.23275,1.233491
0.0,0.0,2018-03-13  04:56:00,50,1.23281,1.23275,1.233489
0.0,0.0,2018-03-13  04:57:00,103,1.23277,1.23271,1.233487
0.0,0.0,2018-03-13  04:58:00,209,1.23272,1.23266,1.233485
0.0,0.0,2018-03-13  04:59:00,100,1.23281,1.23275,1.233482
0.0,0.0,2018-03-13  05:00:00,153,1.23276,1.2327,1.23348
1.23264,0.0,2018-03-13  05:01:00,144,1.2327,1.23264,1.233478
1.23256,0.0,2018-03-13  05:02:00,216,1.23262,1.23256,1.233475
0.0,0.0,2018-03-13  05:03:00,274,1.2327,1.23264,1.233472
0.0,0.0,2018-03-13  05:04:00,133,1.23269,1.23263,1.233469
0.0,0.0,2018-03-13  05:05:00,300,1.23266,1.2326,1.233466
