20180101 170000;87.917000;87.917000;87.917000;87.917000;0
20180101 170200;87.904000;87.904000;87.904000;87.904000;0
20180101 170300;87.902000;87.902000;87.897000;87.897000;0
20180101 170400;87.894000;87.894000;87.884000;87.884000;0
20180101 170500;87.884000;87.901000;87.825000;87.840000;0
20180101 170600;87.836000;87.869000;87.836000;87.843000;0
20180101 170700;87.840000;87.863000;87.840000;87.863000;0
20180101 170800;87.861000;87.861000;87.854000;87.854000;0
20180101 170900;87.854000;87.855000;87.836000;87.836000;0
20180101 171000;87.835000;87.847000;87.835000;87.847000;0
20180101 171100;87.847000;87.847000;87.832000;87.832000;0
20180101 171200;87.857000;87.915000;87.849000;87.858000;0
20180101 171300;87.857000;87.858000;87.857000;87.858000;0
20180101 171400;87.858000;87.904000;87.849000;87.850000;0
20180101 171500;87.849000;87.880000;87.842000;87.880000;0
20180101 171600;87.882000;87.892000;87.866000;87.873000;0
20180101 171700;87.874000;87.889000;87.836000;87.855000;0
20180101 171800;87.856000;87.881000;87.850000;87.865000;0
20180101 171900;87.865000;87.875000;87.860000;87.860000;0
20180101 172000;87.861000;87.912000;87.861000;87.866000;0
20180101 172100;87.866000;87.876000;87.864000;87.873000;0
20180101 172200;87.873000;87.885000;87.865000;87.878000;0
20180101 172300;87.879000;87.890000;87.866000;87.888000;0
20180101 172400;87.878000;87.890000;87.860000;87.877000;0
20180101 172500;87.868000;87.890000;87.866000;87.876000;0
20180101 172600;87.864000;87.881000;87.864000;87.870000;0
20180101 172700;87.869000;87.888000;87.863000;87.868000;0
20180101 172800;87.869000;87.882000;87.841000;87.873000;0
20180101 172900;87.870000;87.870000;87.863000;87.863000;0
20180101 173000;87.863000;87.882000;87.841000;87.870000;0
20180101 173100;87.872000;87.872000;87.864000;87.869000;0
20180101 173200;87.846000;87.855000;87.837000;87.854000;0
20180101 173300;87.854000;87.857000;87.852000;87.855000;0
20180101 173400;87.855000;87.866000;87.847000;87.855000;0
20180101 173500;87.856000;87.858000;87.854000;87.856000;0
20180101 173600;87.856000;87.860000;87.845000;87.852000;0
20180101 173700;87.853000;87.854000;87.851000;87.852000;0
20180101 173800;87.850000;87.860000;87.835000;87.856000;0
20180101 173900;87.855000;87.855000;87.841000;87.844000;0
20180101 174000;87.843000;87.862000;87.842000;87.862000;0
20180101 174100;87.860000;87.861000;87.851000;87.856000;0
20180101 174200;87.854000;87.855000;87.848000;87.852000;0
20180101 174300;87.848000;87.875000;87.847000;87.874000;0
20180101 174400;87.876000;87.891000;87.876000;87.891000;0
20180101 174500;87.889000;87.889000;87.887000;87.889000;0
20180101 174600;87.887000;87.887000;87.885000;87.885000;0
20180101 174700;87.887000;87.887000;87.873000;87.873000;0
20180101 174800;87.873000;87.889000;87.872000;87.886000;0
20180101 174900;87.886000;87.889000;87.873000;87.889000;0
20180101 175000;87.873000;87.878000;87.873000;87.878000;0
20180101 175100;87.879000;87.887000;87.879000;87.887000;0
20180101 175200;87.890000;87.897000;87.890000;87.897000;0
20180101 175300;87.900000;87.923000;87.900000;87.921000;0
20180101 175400;87.923000;87.953000;87.923000;87.953000;0
20180101 175500;87.951000;87.974000;87.951000;87.974000;0
20180101 175600;87.971000;87.974000;87.970000;87.974000;0
20180101 175700;87.971000;88.011000;87.968000;88.011000;0
20180101 175800;88.013000;88.023000;87.999000;87.999000;0
20180101 175900;88.001000;88.006000;87.981000;87.986000;0
20180101 180000;87.987000;87.987000;87.942000;87.942000;0
20180101 180100;87.940000;87.944000;87.930000;87.936000;0
20180101 180200;87.938000;87.946000;87.920000;87.920000;0
20180101 180300;87.919000;87.965000;87.912000;87.961000;0
20180101 180400;87.963000;87.984000;87.942000;87.965000;0
20180101 180500;87.973000;87.984000;87.944000;87.944000;0
20180101 180600;87.946000;87.946000;87.902000;87.924000;0
20180101 180700;87.925000;87.930000;87.924000;87.927000;0
20180101 180800;87.937000;87.950000;87.926000;87.945000;0
20180101 180900;87.943000;87.945000;87.923000;87.929000;0
20180101 181000;87.935000;87.943000;87.888000;87.900000;0
20180101 181100;87.901000;87.961000;87.898000;87.944000;0
20180101 181200;87.944000;87.963000;87.935000;87.942000;0
20180101 181300;87.944000;87.975000;87.944000;87.975000;0
20180101 181400;87.979000;87.985000;87.935000;87.942000;0
20180101 181500;87.940000;87.961000;87.929000;87.935000;0
20180101 181600;87.937000;87.954000;87.912000;87.916000;0
20180101 181700;87.915000;87.940000;87.911000;87.921000;0
20180101 181800;87.919000;87.930000;87.916000;87.924000;0
20180101 181900;87.926000;87.927000;87.903000;87.910000;0
20180101 182000;87.908000;87.916000;87.905000;87.907000;0
20180101 182100;87.909000;87.917000;87.891000;87.896000;0
20180101 182200;87.899000;87.916000;87.891000;87.909000;0
20180101 182300;87.911000;87.911000;87.878000;87.895000;0
20180101 182400;87.893000;87.908000;87.893000;87.908000;0
20180101 182500;87.910000;87.924000;87.903000;87.905000;0
20180101 182600;87.903000;87.909000;87.898000;87.909000;0
20180101 182700;87.908000;87.940000;87.899000;87.929000;0
20180101 182800;87.931000;87.941000;87.928000;87.939000;0
20180101 182900;87.940000;87.950000;87.931000;87.946000;0
20180101 183000;87.947000;87.952000;87.940000;87.944000;0
20180101 183100;87.941000;87.949000;87.930000;87.936000;0
20180101 183200;87.938000;87.946000;87.937000;87.943000;0
20180101 183300;87.945000;87.947000;87.930000;87.937000;0
20180101 183400;87.935000;87.950000;87.935000;87.943000;0
20180101 183500;87.941000;87.946000;87.930000;87.934000;0
20180101 183600;87.931000;87.946000;87.931000;87.941000;0
20180101 183700;87.939000;87.955000;87.939000;87.948000;0
20180101 183800;87.949000;87.957000;87.921000;87.921000;0
20180101 183900;87.920000;87.922000;87.909000;87.912000;0
20180101 184000;87.913000;87.915000;87.878000;87.891000;0
20180101 184100;87.892000;87.926000;87.890000;87.922000;0
20180101 184200;87.923000;87.925000;87.905000;87.907000;0
20180101 184300;87.908000;87.916000;87.904000;87.907000;0
20180101 184400;87.908000;87.918000;87.902000;87.917000;0
20180101 184500;87.916000;87.926000;87.914000;87.920000;0
20180101 184600;87.920000;87.931000;87.917000;87.927000;0
20180101 184700;87.926000;87.935000;87.921000;87.934000;0
20180101 184800;87.932000;87.947000;87.932000;87.940000;0
20180101 184900;87.940000;87.944000;87.916000;87.919000;0
20180101 185000;87.919000;87.922000;87.906000;87.914000;0
20180101 185100;87.916000;87.927000;87.912000;87.926000;0
20180101 185200;87.926000;87.926000;87.922000;87.924000;0
20180101 185300;87.924000;87.953000;87.924000;87.948000;0
20180101 185400;87.949000;87.961000;87.948000;87.958000;0
20180101 185500;87.958000;87.960000;87.955000;87.957000;0
20180101 185600;87.957000;87.959000;87.953000;87.957000;0
20180101 185700;87.961000;87.962000;87.949000;87.955000;0
20180101 185800;87.956000;87.965000;87.954000;87.958000;0
20180101 185900;87.958000;87.958000;87.946000;87.948000;0
20180101 190000;87.950000;87.970000;87.941000;87.968000;0
20180101 190100;87.969000;87.972000;87.968000;87.968000;0
20180101 190200;87.969000;87.971000;87.961000;87.964000;0
20180101 190300;87.967000;87.967000;87.954000;87.967000;0
20180101 190400;87.966000;87.974000;87.966000;87.967000;0
20180101 190500;87.967000;87.972000;87.963000;87.970000;0
20180101 190600;87.969000;87.969000;87.951000;87.951000;0
20180101 190700;87.954000;87.968000;87.953000;87.964000;0
20180101 190800;87.965000;87.967000;87.963000;87.966000;0
20180101 190900;87.967000;87.968000;87.956000;87.956000;0
20180101 191000;87.957000;87.967000;87.953000;87.954000;0
20180101 191100;87.953000;87.970000;87.953000;87.961000;0
20180101 191200;87.960000;87.966000;87.956000;87.956000;0
20180101 191300;87.955000;87.955000;87.947000;87.949000;0
20180101 191400;87.948000;87.956000;87.944000;87.956000;0
20180101 191500;87.957000;87.964000;87.952000;87.956000;0
20180101 191600;87.957000;87.965000;87.953000;87.956000;0
20180101 191700;87.955000;87.967000;87.954000;87.967000;0
20180101 191800;87.969000;87.979000;87.967000;87.973000;0
20180101 191900;87.972000;87.978000;87.964000;87.974000;0
20180101 192000;87.974000;87.981000;87.974000;87.979000;0
20180101 192100;87.978000;88.004000;87.976000;88.000000;0
20180101 192200;87.999000;87.999000;87.984000;87.994000;0
20180101 192300;87.992000;88.021000;87.986000;88.020000;0
20180101 192400;88.019000;88.025000;88.007000;88.017000;0
20180101 192500;88.016000;88.018000;88.000000;88.007000;0
20180101 192600;88.006000;88.017000;88.003000;88.007000;0
20180101 192700;88.008000;88.008000;88.001000;88.005000;0
20180101 192800;88.006000;88.006000;87.992000;87.996000;0
20180101 192900;87.995000;88.004000;87.994000;87.997000;0
20180101 193000;87.996000;87.996000;87.984000;87.985000;0
20180101 193100;87.984000;88.008000;87.984000;88.000000;0
20180101 193200;87.999000;88.014000;87.998000;88.014000;0
20180101 193300;88.015000;88.020000;87.991000;88.004000;0
20180101 193400;88.003000;88.012000;88.002000;88.012000;0
20180101 193500;88.011000;88.013000;88.003000;88.009000;0
20180101 193600;88.010000;88.011000;87.998000;88.007000;0
20180101 193700;88.008000;88.011000;88.006000;88.006000;0
20180101 193800;88.006000;88.028000;87.992000;88.028000;0
20180101 193900;88.027000;88.037000;88.025000;88.037000;0
20180101 194000;88.036000;88.049000;88.036000;88.043000;0
20180101 194100;88.042000;88.060000;88.042000;88.055000;0
20180101 194200;88.053000;88.056000;88.045000;88.054000;0
20180101 194300;88.051000;88.063000;88.048000;88.050000;0
20180101 194400;88.053000;88.069000;88.053000;88.065000;0
20180101 194500;88.064000;88.068000;88.060000;88.066000;0
20180101 194600;88.065000;88.067000;88.063000;88.067000;0
20180101 194700;88.066000;88.066000;88.053000;88.059000;0
20180101 194800;88.058000;88.063000;88.058000;88.062000;0
20180101 194900;88.059000;88.069000;88.059000;88.069000;0
20180101 195000;88.070000;88.080000;88.063000;88.077000;0
20180101 195100;88.076000;88.084000;88.075000;88.082000;0
20180101 195200;88.081000;88.092000;88.069000;88.070000;0
20180101 195300;88.071000;88.076000;88.069000;88.070000;0
20180101 195400;88.071000;88.071000;88.068000;88.070000;0
20180101 195500;88.069000;88.070000;88.047000;88.048000;0
20180101 195600;88.048000;88.064000;88.046000;88.063000;0
20180101 195700;88.062000;88.062000;88.053000;88.055000;0
20180101 195800;88.057000;88.068000;88.057000;88.062000;0
20180101 195900;88.061000;88.084000;88.061000;88.075000;0
20180101 200000;88.075000;88.080000;88.060000;88.070000;0
20180101 200100;88.071000;88.073000;88.060000;88.068000;0
20180101 200200;88.069000;88.069000;88.055000;88.058000;0
20180101 200300;88.057000;88.067000;88.053000;88.067000;0
20180101 200400;88.068000;88.083000;88.067000;88.083000;0
20180101 200500;88.083000;88.085000;88.072000;88.073000;0
20180101 200600;88.070000;88.070000;88.053000;88.065000;0
20180101 200700;88.064000;88.082000;88.064000;88.074000;0
20180101 200800;88.073000;88.088000;88.068000;88.088000;0
20180101 200900;88.087000;88.087000;88.065000;88.065000;0
20180101 201000;88.062000;88.085000;88.062000;88.067000;0
20180101 201100;88.066000;88.073000;88.059000;88.066000;0
20180101 201200;88.066000;88.079000;88.064000;88.075000;0
20180101 201300;88.074000;88.082000;88.068000;88.080000;0
