Close,Open,Time,TradedVolume,askClose,bidClose,ema
0.0,0.0,2018-03-12  00:48:00,128,1.23105,1.2309,1.2309
0.0,0.0,2018-03-12  00:49:00,114,1.23122,1.23107,1.2309
0.0,0.0,2018-03-12  00:50:00,91,1.23124,1.23118,1.2309
0.0,0.0,2018-03-12  00:51:00,180,1.2311,1.23104,1.2309
0.0,0.0,2018-03-12  00:52:00,143,1.23109,1.23103,1.2309
0.0,0.0,2018-03-12  00:53:00,103,1.23113,1.23107,1.2309
0.0,0.0,2018-03-12  00:54:00,594,1.23143,1.23128,1.2309
0.0,0.0,2018-03-12  00:55:00,321,1.23126,1.2312,1.2309
0.0,0.0,2018-03-12  00:56:00,239,1.23123,1.23108,1.2309
0.0,0.0,2018-03-12  00:57:00,189,1.23112,1.23106,1.2309
0.0,0.0,2018-03-12  00:58:00,193,1.23112,1.23106,1.2309
0.0,0.0,2018-03-12  00:59:00,124,1.23111,1.23105,1.2309
0.0,0.0,2018-03-12  01:00:00,143,1.23107,1.23101,1.2309
0.0,0.0,2018-03-12  01:01:00,463,1.23124,1.23109,1.230935
0.0,0.0,2018-03-12  01:02:00,208,1.23112,1.23097,1.230935
0.0,0.0,2018-03-12  01:03:00,150,1.23108,1.23102,1.230935
0.0,1.23092,2018-03-12  01:04:00,222,1.23098,1.23092,1.230935
0.0,0.0,2018-03-12  01:05:00,506,1.23077,1.23071,1.230935
0.0,0.0,2018-03-12  01:06:00,217,1.23087,1.23072,1.230935
0.0,0.0,2018-03-12  01:07:00,176,1.23078,1.23072,1.230935
0.0,0.0,2018-03-12  01:08:00,158,1.23083,1.23068,1.230935
0.0,0.0,2018-03-12  01:09:00,173,1.23077,1.23062,1.230935
0.0,0.0,2018-03-12  01:10:00,98,1.23077,1.23062,1.230935
0.0,0.0,2018-03-12  01:11:00,147,1.2307,1.23064,1.230935
0.0,0.0,2018-03-12  01:12:00,100,1.23067,1.23061,1.230935
0.0,0.0,2018-03-12  01:13:00,40,1.23066,1.2306,1.230935
0.0,0.0,2018-03-12  01:14:00,201,1.23077,1.23062,1.230935
0.0,0.0,2018-03-12  01:15:00,88,1.23066,1.2306,1.230935
0.0,0.0,2018-03-12  01:16:00,76,1.23073,1.23067,1.230935
1.23082,1.23082,2018-03-12  01:17:00,280,1.23097,1.23082,1.230935
0.0,0.0,2018-03-12  01:18:00,166,1.23093,1.23087,1.230935
0.0,1.23083,2018-03-12  01:19:00,281,1.23098,1.23083,1.230935
0.0,0.0,2018-03-12  01:20:00,439,1.23097,1.23091,1.230935
0.0,0.0,2018-03-12  01:21:00,142,1.23089,1.23074,1.230935
0.0,1.2309,2018-03-12  01:22:00,376,1.23096,1.2309,1.230935
0.0,0.0,2018-03-12  01:23:00,114,1.23092,1.23086,1.230935
0.0,0.0,2018-03-12  01:24:00,142,1.23102,1.23096,1.230935
1.23091,0.0,2018-03-12  01:25:00,226,1.23097,1.23091,1.230935
0.0,0.0,2018-03-12  01:26:00,72,1.23097,1.23082,1.230935
0.0,0.0,2018-03-12  01:27:00,259,1.2309,1.23084,1.230935
0.0,1.23092,2018-03-12  01:28:00,257,1.23098,1.23092,1.230935
0.0,0.0,2018-03-12  01:29:00,238,1.23095,1.23089,1.230935
0.0,0.0,2018-03-12  01:30:00,432,1.23075,1.23069,1.230935
0.0,1.23091,2018-03-12  01:31:00,426,1.23097,1.23091,1.230935
0.0,0.0,2018-03-12  01:32:00,437,1.23096,1.2309,1.230935
0.0,0.0,2018-03-12  01:33:00,456,1.23094,1.23088,1.230935
0.0,0.0,2018-03-12  01:34:00,173,1.23105,1.2309,1.230935
0.0,0.0,2018-03-12  01:35:00,294,1.23114,1.23108,1.230935
0.0,0.0,2018-03-12  01:36:00,212,1.23117,1.23111,1.230935
0.0,0.0,2018-03-12  01:37:00,239,1.23123,1.23117,1.230935
0.0,0.0,2018-03-12  01:38:00,310,1.23139,1.23133,1.230935
0.0,0.0,2018-03-12  01:39:00,236,1.23131,1.23125,1.230935
0.0,0.0,2018-03-12  01:40:00,382,1.23142,1.23136,1.230935
0.0,0.0,2018-03-12  01:41:00,332,1.23141,1.23135,1.230935
0.0,0.0,2018-03-12  01:42:00,178,1.23143,1.23128,1.230935
0.0,0.0,2018-03-12  01:43:00,154,1.23138,1.23123,1.230935
0.0,0.0,2018-03-12  01:44:00,141,1.23135,1.2312,1.230935
0.0,0.0,2018-03-12  01:45:00,173,1.23137,1.23122,1.230935
0.0,0.0,2018-03-12  01:46:00,480,1.23158,1.23143,1.230935
0.0,0.0,2018-03-12  01:47:00,157,1.23164,1.23149,1.230935
0.0,0.0,2018-03-12  01:48:00,148,1.23149,1.23143,1.230935
0.0,0.0,2018-03-12  01:49:00,128,1.23157,1.23151,1.230935
0.0,0.0,2018-03-12  01:50:00,68,1.23162,1.23156,1.230935
0.0,0.0,2018-03-12  01:51:00,168,1.23157,1.23151,1.230935
0.0,0.0,2018-03-12  01:52:00,148,1.23151,1.23145,1.230935
0.0,0.0,2018-03-12  01:53:00,91,1.23158,1.23152,1.230935
0.0,0.0,2018-03-12  01:54:00,367,1.23171,1.23165,1.230935
0.0,0.0,2018-03-12  01:55:00,403,1.23185,1.23179,1.230935
0.0,0.0,2018-03-12  01:56:00,260,1.23172,1.23166,1.230935
0.0,0.0,2018-03-12  01:57:00,76,1.23173,1.23167,1.230935
0.0,0.0,2018-03-12  01:58:00,187,1.23182,1.23176,1.230935
0.0,0.0,2018-03-12  01:59:00,118,1.2317,1.23164,1.230935
0.0,0.0,2018-03-12  02:00:00,172,1.23202,1.23196,1.230935
0.0,0.0,2018-03-12  02:01:00,317,1.23196,1.2319,1.231199
0.0,0.0,2018-03-12  02:02:00,129,1.23199,1.23193,1.231199
0.0,0.0,2018-03-12  02:03:00,256,1.23207,1.23192,1.231199
0.0,0.0,2018-03-12  02:04:00,183,1.23195,1.23189,1.231199
0.0,0.0,2018-03-12  02:05:00,59,1.23195,1.23189,1.231199
0.0,0.0,2018-03-12  02:06:00,78,1.23196,1.2319,1.231199
0.0,0.0,2018-03-12  02:07:00,103,1.23203,1.23188,1.231199
0.0,0.0,2018-03-12  02:08:00,129,1.23193,1.23178,1.231199
0.0,0.0,2018-03-12  02:09:00,169,1.23191,1.23176,1.231199
0.0,0.0,2018-03-12  02:10:00,123,1.23174,1.23168,1.231199
0.0,0.0,2018-03-12  02:11:00,128,1.23192,1.23186,1.231199
0.0,0.0,2018-03-12  02:12:00,188,1.23217,1.23211,1.231199
0.0,0.0,2018-03-12  02:13:00,146,1.23215,1.23209,1.231199
0.0,0.0,2018-03-12  02:14:00,95,1.23223,1.23217,1.231199
0.0,0.0,2018-03-12  02:15:00,153,1.23215,1.23209,1.231199
0.0,0.0,2018-03-12  02:16:00,73,1.23223,1.23208,1.231199
0.0,0.0,2018-03-12  02:17:00,135,1.23212,1.23197,1.231199
0.0,0.0,2018-03-12  02:18:00,115,1.23203,1.23197,1.231199
0.0,0.0,2018-03-12  02:19:00,70,1.23203,1.23188,1.231199
0.0,0.0,2018-03-12  02:20:00,131,1.23191,1.23185,1.231199
0.0,0.0,2018-03-12  02:21:00,187,1.232,1.23185,1.231199
0.0,0.0,2018-03-12  02:22:00,60,1.23192,1.23186,1.231199
0.0,0.0,2018-03-12  02:23:00,118,1.23182,1.23176,1.231199
0.0,0.0,2018-03-12  02:24:00,52,1.23181,1.23175,1.231199
0.0,0.0,2018-03-12  02:25:00,70,1.23176,1.2317,1.231199
0.0,0.0,2018-03-12  02:26:00,156,1.23169,1.23163,1.231199
0.0,0.0,2018-03-12  02:27:00,177,1.23177,1.23171,1.231199
0.0,0.0,2018-03-12  02:28:00,189,1.23174,1.23168,1.231199
0.0,0.0,2018-03-12  02:29:00,156,1.23172,1.23166,1.231199
0.0,0.0,2018-03-12  02:30:00,65,1.23174,1.23168,1.231199
0.0,0.0,2018-03-12  02:31:00,75,1.23169,1.23163,1.231199
0.0,0.0,2018-03-12  02:32:00,135,1.23173,1.23167,1.231199
0.0,0.0,2018-03-12  02:33:00,134,1.23185,1.23179,1.231199
0.0,0.0,2018-03-12  02:34:00,106,1.23196,1.2319,1.231199
0.0,0.0,2018-03-12  02:35:00,85,1.23193,1.23187,1.231199
0.0,0.0,2018-03-12  02:36:00,86,1.23194,1.23188,1.231199
0.0,0.0,2018-03-12  02:37:00,167,1.23194,1.23188,1.231199
0.0,0.0,2018-03-12  02:38:00,77,1.23195,1.23189,1.231199
0.0,0.0,2018-03-12  02:39:00,31,1.23194,1.23188,1.231199
0.0,0.0,2018-03-12  02:40:00,137,1.23188,1.23182,1.231199
0.0,0.0,2018-03-12  02:41:00,127,1.23189,1.23183,1.231199
0.0,0.0,2018-03-12  02:42:00,137,1.23179,1.23173,1.231199
0.0,0.0,2018-03-12  02:43:00,111,1.23184,1.23178,1.231199
0.0,0.0,2018-03-12  02:44:00,76,1.23189,1.23183,1.231199
0.0,0.0,2018-03-12  02:45:00,85,1.23193,1.23178,1.231199
0.0,0.0,2018-03-12  02:46:00,134,1.23192,1.23186,1.231199
0.0,0.0,2018-03-12  02:47:00,111,1.23204,1.23198,1.231199
0.0,0.0,2018-03-12  02:48:00,146,1.2321,1.23195,1.231199
0.0,0.0,2018-03-12  02:49:00,111,1.23204,1.23198,1.231199
0.0,0.0,2018-03-12  02:50:00,101,1.23203,1.23197,1.231199
0.0,0.0,2018-03-12  02:51:00,123,1.23207,1.23201,1.231199
0.0,0.0,2018-03-12  02:52:00,323,1.2322,1.23214,1.231199
0.0,0.0,2018-03-12  02:53:00,86,1.23219,1.23213,1.231199
0.0,0.0,2018-03-12  02:54:00,48,1.23224,1.23218,1.231199
0.0,0.0,2018-03-12  02:55:00,266,1.23223,1.23217,1.231199
0.0,0.0,2018-03-12  02:56:00,162,1.23217,1.23211,1.231199
0.0,0.0,2018-03-12  02:57:00,97,1.23219,1.23213,1.231199
0.0,0.0,2018-03-12  02:58:00,56,1.23224,1.23209,1.231199
0.0,0.0,2018-03-12  02:59:00,64,1.23222,1.23207,1.231199
0.0,0.0,2018-03-12  03:00:00,268,1.23211,1.23205,1.231199
0.0,0.0,2018-03-12  03:01:00,77,1.23214,1.23208,1.231419
0.0,0.0,2018-03-12  03:02:00,101,1.23214,1.23208,1.231419
0.0,0.0,2018-03-12  03:03:00,123,1.23217,1.23211,1.231419
0.0,0.0,2018-03-12  03:04:00,90,1.23212,1.23197,1.231419
0.0,0.0,2018-03-12  03:05:00,194,1.23204,1.23198,1.231419
0.0,0.0,2018-03-12  03:06:00,247,1.23208,1.23202,1.231419
0.0,0.0,2018-03-12  03:07:00,65,1.23211,1.23205,1.231419
0.0,0.0,2018-03-12  03:08:00,82,1.23216,1.23201,1.231419
0.0,0.0,2018-03-12  03:09:00,99,1.23213,1.23207,1.231419
0.0,0.0,2018-03-12  03:10:00,26,1.23212,1.23206,1.231419
0.0,0.0,2018-03-12  03:11:00,44,1.23214,1.23208,1.231419
0.0,0.0,2018-03-12  03:12:00,45,1.23213,1.23207,1.231419
0.0,0.0,2018-03-12  03:13:00,125,1.23224,1.23218,1.231419
0.0,0.0,2018-03-12  03:14:00,39,1.23223,1.23217,1.231419
0.0,0.0,2018-03-12  03:15:00,49,1.23228,1.23222,1.231419
0.0,0.0,2018-03-12  03:16:00,56,1.23227,1.23212,1.231419
0.0,0.0,2018-03-12  03:17:00,87,1.23216,1.2321,1.231419
0.0,0.0,2018-03-12  03:18:00,64,1.23213,1.23207,1.231419
0.0,0.0,2018-03-12  03:19:00,47,1.23216,1.2321,1.231419
0.0,0.0,2018-03-12  03:20:00,124,1.23202,1.23187,1.231419
0.0,0.0,2018-03-12  03:21:00,126,1.23214,1.23208,1.231419
0.0,0.0,2018-03-12  03:22:00,94,1.23208,1.23202,1.231419
0.0,0.0,2018-03-12  03:23:00,99,1.2321,1.23204,1.231419
0.0,0.0,2018-03-12  03:24:00,70,1.23202,1.23196,1.231419
0.0,0.0,2018-03-12  03:25:00,83,1.23209,1.23203,1.231419
0.0,0.0,2018-03-12  03:26:00,127,1.23224,1.23218,1.231419
0.0,0.0,2018-03-12  03:27:00,28,1.23223,1.23217,1.231419
0.0,0.0,2018-03-12  03:28:00,101,1.23217,1.23211,1.231419
0.0,0.0,2018-03-12  03:29:00,69,1.23218,1.23212,1.231419
0.0,0.0,2018-03-12  03:30:00,85,1.23219,1.23213,1.231419
0.0,0.0,2018-03-12  03:31:00,104,1.23228,1.23222,1.231419
0.0,0.0,2018-03-12  03:32:00,173,1.23214,1.23208,1.231419
0.0,0.0,2018-03-12  03:33:00,193,1.23227,1.23212,1.231419
0.0,0.0,2018-03-12  03:34:00,130,1.23222,1.23216,1.231419
0.0,0.0,2018-03-12  03:35:00,48,1.23218,1.23212,1.231419
0.0,0.0,2018-03-12  03:36:00,81,1.23217,1.23211,1.231419
0.0,0.0,2018-03-12  03:37:00,37,1.23213,1.23207,1.231419
0.0,0.0,2018-03-12  03:38:00,94,1.23218,1.23212,1.231419
0.0,0.0,2018-03-12  03:39:00,57,1.23217,1.23211,1.231419
0.0,0.0,2018-03-12  03:40:00,66,1.23212,1.23206,1.231419
0.0,0.0,2018-03-12  03:41:00,43,1.23218,1.23212,1.231419
0.0,0.0,2018-03-12  03:42:00,49,1.23216,1.2321,1.231419
0.0,0.0,2018-03-12  03:43:00,42,1.23211,1.23205,1.231419
0.0,0.0,2018-03-12  03:44:00,115,1.23219,1.23213,1.231419
0.0,0.0,2018-03-12  03:45:00,117,1.23219,1.23213,1.231419
0.0,0.0,2018-03-12  03:46:00,126,1.23218,1.23212,1.231419
0.0,0.0,2018-03-12  03:47:00,38,1.23216,1.2321,1.231419
0.0,0.0,2018-03-12  03:48:00,71,1.23211,1.23205,1.231419
0.0,0.0,2018-03-12  03:49:00,74,1.23205,1.23199,1.231419
0.0,0.0,2018-03-12  03:50:00,51,1.23207,1.23201,1.231419
0.0,0.0,2018-03-12  03:51:00,71,1.23206,1.232,1.231419
0.0,0.0,2018-03-12  03:52:00,40,1.23207,1.23201,1.231419
0.0,0.0,2018-03-12  03:53:00,112,1.23207,1.23192,1.231419
0.0,0.0,2018-03-12  03:54:00,97,1.23212,1.23197,1.231419
0.0,0.0,2018-03-12  03:55:00,56,1.23212,1.23206,1.231419
0.0,0.0,2018-03-12  03:56:00,61,1.23212,1.23197,1.231419
0.0,0.0,2018-03-12  03:57:00,82,1.23223,1.23208,1.231419
0.0,0.0,2018-03-12  03:58:00,153,1.23238,1.23223,1.231419
0.0,0.0,2018-03-12  03:59:00,155,1.23233,1.23227,1.231419
0.0,0.0,2018-03-12  04:00:00,68,1.23231,1.23225,1.231419
0.0,0.0,2018-03-12  04:01:00,37,1.23234,1.23228,1.231634
0.0,0.0,2018-03-12  04:02:00,65,1.23233,1.23227,1.231634
0.0,0.0,2018-03-12  04:03:00,31,1.23231,1.23225,1.231634
0.0,0.0,2018-03-12  04:04:00,40,1.23229,1.23223,1.231634
0.0,0.0,2018-03-12  04:05:00,103,1.23222,1.23216,1.231634
0.0,0.0,2018-03-12  04:06:00,28,1.23223,1.23217,1.231634
0.0,0.0,2018-03-12  04:07:00,33,1.23222,1.23216,1.231634
0.0,0.0,2018-03-12  04:08:00,90,1.23227,1.23212,1.231634
0.0,0.0,2018-03-12  04:09:00,65,1.23222,1.23216,1.231634
0.0,0.0,2018-03-12  04:10:00,23,1.23222,1.23216,1.231634
0.0,0.0,2018-03-12  04:11:00,39,1.23218,1.23212,1.231634
0.0,0.0,2018-03-12  04:12:00,31,1.23219,1.23213,1.231634
0.0,0.0,2018-03-12  04:13:00,37,1.23213,1.23207,1.231634
0.0,0.0,2018-03-12  04:14:00,87,1.23219,1.23213,1.231634
0.0,0.0,2018-03-12  04:15:00,70,1.23208,1.23202,1.231634
0.0,0.0,2018-03-12  04:16:00,81,1.23214,1.23208,1.231634
0.0,0.0,2018-03-12  04:17:00,98,1.23217,1.23211,1.231634
0.0,0.0,2018-03-12  04:18:00,70,1.23222,1.23207,1.231634
0.0,0.0,2018-03-12  04:19:00,74,1.23218,1.23212,1.231634
0.0,0.0,2018-03-12  04:20:00,64,1.23208,1.23202,1.231634
0.0,0.0,2018-03-12  04:21:00,43,1.23208,1.23202,1.231634
0.0,0.0,2018-03-12  04:22:00,51,1.23214,1.23208,1.231634
0.0,0.0,2018-03-12  04:23:00,62,1.23218,1.23212,1.231634
0.0,0.0,2018-03-12  04:24:00,51,1.23217,1.23211,1.231634
0.0,0.0,2018-03-12  04:25:00,89,1.23219,1.23213,1.231634
0.0,0.0,2018-03-12  04:26:00,112,1.23216,1.2321,1.231634
0.0,0.0,2018-03-12  04:27:00,107,1.23217,1.23211,1.231634
0.0,0.0,2018-03-12  04:28:00,58,1.23217,1.23211,1.231634
0.0,0.0,2018-03-12  04:29:00,62,1.23212,1.23206,1.231634
0.0,0.0,2018-03-12  04:30:00,56,1.23218,1.23212,1.231634
0.0,0.0,2018-03-12  04:31:00,79,1.23218,1.23212,1.231634
0.0,0.0,2018-03-12  04:32:00,158,1.23217,1.23211,1.231634
0.0,0.0,2018-03-12  04:33:00,175,1.23224,1.23218,1.231634
0.0,0.0,2018-03-12  04:34:00,387,1.23247,1.23232,1.231634
0.0,0.0,2018-03-12  04:35:00,77,1.23248,1.23233,1.231634
0.0,0.0,2018-03-12  04:36:00,77,1.23243,1.23237,1.231634
0.0,0.0,2018-03-12  04:37:00,667,1.23251,1.23245,1.231634
0.0,0.0,2018-03-12  04:38:00,397,1.23237,1.23231,1.231634
0.0,0.0,2018-03-12  04:39:00,162,1.23242,1.23236,1.231634
0.0,0.0,2018-03-12  04:40:00,390,1.23248,1.23233,1.231634
0.0,0.0,2018-03-12  04:41:00,185,1.23246,1.23231,1.231634
0.0,0.0,2018-03-12  04:42:00,103,1.23241,1.23235,1.231634
0.0,0.0,2018-03-12  04:43:00,160,1.23237,1.23231,1.231634
0.0,0.0,2018-03-12  04:44:00,105,1.23237,1.23231,1.231634
0.0,0.0,2018-03-12  04:45:00,149,1.23234,1.23228,1.231634
0.0,0.0,2018-03-12  04:46:00,147,1.23243,1.23228,1.231634
0.0,0.0,2018-03-12  04:47:00,147,1.23236,1.2323,1.231634
0.0,0.0,2018-03-12  04:48:00,105,1.23235,1.23229,1.231634
0.0,0.0,2018-03-12  04:49:00,46,1.23236,1.2323,1.231634
0.0,0.0,2018-03-12  04:50:00,170,1.23244,1.23238,1.231634
0.0,0.0,2018-03-12  04:51:00,321,1.23255,1.2324,1.231634
0.0,0.0,2018-03-12  04:52:00,148,1.23243,1.23237,1.231634
0.0,0.0,2018-03-12  04:53:00,94,1.23243,1.23237,1.231634
0.0,0.0,2018-03-12  04:54:00,29,1.23244,1.23238,1.231634
0.0,0.0,2018-03-12  04:55:00,89,1.23243,1.23237,1.231634
0.0,0.0,2018-03-12  04:56:00,49,1.23245,1.23239,1.231634
0.0,0.0,2018-03-12  04:57:00,82,1.23255,1.23249,1.231634
0.0,0.0,2018-03-12  04:58:00,141,1.23254,1.23248,1.231634
0.0,0.0,2018-03-12  04:59:00,176,1.23254,1.23248,1.231634
0.0,0.0,2018-03-12  05:00:00,126,1.23252,1.23246,1.231634
0.0,0.0,2018-03-12  05:01:00,157,1.23248,1.23242,1.231848
0.0,0.0,2018-03-12  05:02:00,185,1.23237,1.23231,1.231848
0.0,0.0,2018-03-12  05:03:00,163,1.23236,1.2323,1.231848
0.0,0.0,2018-03-12  05:04:00,66,1.23234,1.23228,1.231848
0.0,0.0,2018-03-12  05:05:00,88,1.23232,1.23226,1.231848
0.0,0.0,2018-03-12  05:06:00,109,1.2323,1.23224,1.231848
0.0,0.0,2018-03-12  05:07:00,309,1.23222,1.23216,1.231848
0.0,0.0,2018-03-12  05:08:00,162,1.23223,1.23217,1.231848
0.0,0.0,2018-03-12  05:09:00,226,1.23229,1.23223,1.231848
0.0,0.0,2018-03-12  05:10:00,434,1.23211,1.23205,1.231848
0.0,0.0,2018-03-12  05:11:00,270,1.23219,1.23204,1.231848
0.0,0.0,2018-03-12  05:12:00,289,1.23217,1.23211,1.231848
0.0,0.0,2018-03-12  05:13:00,44,1.23216,1.2321,1.231848
0.0,0.0,2018-03-12  05:14:00,125,1.23218,1.23212,1.231848
0.0,0.0,2018-03-12  05:15:00,111,1.23217,1.23202,1.231848
0.0,0.0,2018-03-12  05:16:00,122,1.23215,1.23209,1.231848
0.0,0.0,2018-03-12  05:17:00,106,1.23216,1.2321,1.231848
0.0,0.0,2018-03-12  05:18:00,192,1.23212,1.23197,1.231848
0.0,0.0,2018-03-12  05:19:00,217,1.23222,1.23207,1.231848
0.0,0.0,2018-03-12  05:20:00,171,1.23207,1.23201,1.231848
0.0,0.0,2018-03-12  05:21:00,130,1.23223,1.23217,1.231848
0.0,0.0,2018-03-12  05:22:00,97,1.2322,1.23214,1.231848
0.0,0.0,2018-03-12  05:23:00,170,1.23212,1.23206,1.231848
0.0,0.0,2018-03-12  05:24:00,161,1.23212,1.23206,1.231848
0.0,0.0,2018-03-12  05:25:00,47,1.23217,1.23202,1.231848
0.0,0.0,2018-03-12  05:26:00,175,1.2322,1.23205,1.231848
0.0,0.0,2018-03-12  05:27:00,125,1.23218,1.23212,1.231848
0.0,0.0,2018-03-12  05:28:00,132,1.23221,1.23206,1.231848
0.0,0.0,2018-03-12  05:29:00,48,1.23212,1.23206,1.231848
0.0,0.0,2018-03-12  05:30:00,188,1.23216,1.23201,1.231848
0.0,0.0,2018-03-12  05:31:00,46,1.23211,1.23205,1.231848
0.0,0.0,2018-03-12  05:32:00,128,1.23211,1.23205,1.231848
0.0,0.0,2018-03-12  05:33:00,76,1.2322,1.23214,1.231848
0.0,0.0,2018-03-12  05:34:00,213,1.23223,1.23217,1.231848
0.0,0.0,2018-03-12  05:35:00,120,1.23223,1.23217,1.231848
0.0,0.0,2018-03-12  05:36:00,125,1.23215,1.23209,1.231848
0.0,0.0,2018-03-12  05:37:00,113,1.23212,1.23206,1.231848
0.0,0.0,2018-03-12  05:38:00,109,1.23216,1.2321,1.231848
0.0,0.0,2018-03-12  05:39:00,67,1.23218,1.23212,1.231848
0.0,0.0,2018-03-12  05:40:00,81,1.23215,1.232,1.231848
0.0,0.0,2018-03-12  05:41:00,169,1.232,1.23194,1.231848
0.0,0.0,2018-03-12  05:42:00,103,1.23196,1.2319,1.231848
1.2318,1.2318,2018-03-12  05:43:00,216,1.23186,1.2318,1.231848
0.0,0.0,2018-03-12  05:44:00,155,1.23192,1.23186,1.231848
0.0,0.0,2018-03-12  05:45:00,171,1.23209,1.23203,1.231848
0.0,0.0,2018-03-12  05:46:00,51,1.23213,1.23207,1.231848
0.0,0.0,2018-03-12  05:47:00,151,1.23211,1.23205,1.231848
0.0,0.0,2018-03-12  05:48:00,143,1.23208,1.23202,1.231848
0.0,0.0,2018-03-12  05:49:00,112,1.23216,1.2321,1.231848
0.0,0.0,2018-03-12  05:50:00,111,1.23211,1.23205,1.231848
0.0,0.0,2018-03-12  05:51:00,70,1.23214,1.23208,1.231848
0.0,0.0,2018-03-12  05:52:00,98,1.23212,1.23206,1.231848
0.0,0.0,2018-03-12  05:53:00,186,1.23221,1.23215,1.231848
0.0,0.0,2018-03-12  05:54:00,192,1.23214,1.23208,1.231848
0.0,0.0,2018-03-12  05:55:00,62,1.23213,1.23207,1.231848
0.0,0.0,2018-03-12  05:56:00,135,1.23219,1.23213,1.231848
0.0,0.0,2018-03-12  05:57:00,47,1.23223,1.23208,1.231848
0.0,0.0,2018-03-12  05:58:00,81,1.23209,1.23203,1.231848
0.0,0.0,2018-03-12  05:59:00,183,1.23202,1.23196,1.231848
0.0,0.0,2018-03-12  06:00:00,105,1.23207,1.23192,1.231848
0.0,0.0,2018-03-12  06:01:00,68,1.23203,1.23197,1.231885
0.0,1.23187,2018-03-12  06:02:00,63,1.23193,1.23187,1.231885
0.0,0.0,2018-03-12  06:03:00,72,1.23187,1.23181,1.231885
0.0,0.0,2018-03-12  06:04:00,162,1.23183,1.23177,1.231885
0.0,0.0,2018-03-12  06:05:00,25,1.23182,1.23176,1.231885
1.23187,1.23187,2018-03-12  06:06:00,133,1.23193,1.23187,1.231885
0.0,0.0,2018-03-12  06:07:00,197,1.23193,1.23187,1.231885
0.0,0.0,2018-03-12  06:08:00,200,1.23207,1.23192,1.231885
0.0,0.0,2018-03-12  06:09:00,195,1.23208,1.23202,1.231885
0.0,0.0,2018-03-12  06:10:00,384,1.23227,1.23221,1.231885
0.0,0.0,2018-03-12  06:11:00,84,1.23232,1.23226,1.231885
0.0,0.0,2018-03-12  06:12:00,90,1.23223,1.23217,1.231885
0.0,0.0,2018-03-12  06:13:00,118,1.23221,1.23215,1.231885
0.0,0.0,2018-03-12  06:14:00,172,1.23221,1.23215,1.231885
0.0,0.0,2018-03-12  06:15:00,297,1.23222,1.23216,1.231885
0.0,0.0,2018-03-12  06:16:00,77,1.23219,1.23213,1.231885
0.0,0.0,2018-03-12  06:17:00,117,1.23212,1.23206,1.231885
0.0,0.0,2018-03-12  06:18:00,38,1.23212,1.23197,1.231885
0.0,0.0,2018-03-12  06:19:00,60,1.23208,1.23202,1.231885
0.0,0.0,2018-03-12  06:20:00,113,1.23208,1.23202,1.231885
0.0,0.0,2018-03-12  06:21:00,63,1.2321,1.23204,1.231885
0.0,0.0,2018-03-12  06:22:00,79,1.23206,1.23191,1.231885
1.23178,1.23178,2018-03-12  06:23:00,209,1.23184,1.23178,1.231885
0.0,0.0,2018-03-12  06:24:00,106,1.23182,1.23176,1.231885
1.23185,1.23185,2018-03-12  06:25:00,179,1.23191,1.23185,1.231885
0.0,0.0,2018-03-12  06:26:00,198,1.23187,1.23181,1.231885
0.0,0.0,2018-03-12  06:27:00,93,1.23182,1.23176,1.231885
0.0,0.0,2018-03-12  06:28:00,156,1.23182,1.23176,1.231885
0.0,0.0,2018-03-12  06:29:00,90,1.23182,1.23176,1.231885
0.0,0.0,2018-03-12  06:30:00,71,1.23181,1.23175,1.231885
0.0,0.0,2018-03-12  06:31:00,32,1.23178,1.23172,1.231885
0.0,0.0,2018-03-12  06:32:00,78,1.23179,1.23173,1.231885
0.0,0.0,2018-03-12  06:33:00,84,1.23188,1.23182,1.231885
0.0,0.0,2018-03-12  06:34:00,132,1.23185,1.23179,1.231885
0.0,0.0,2018-03-12  06:35:00,162,1.23187,1.23181,1.231885
0.0,1.23189,2018-03-12  06:36:00,185,1.23195,1.23189,1.231885
0.0,0.0,2018-03-12  06:37:00,204,1.23195,1.23189,1.231885
1.23187,1.23187,2018-03-12  06:38:00,37,1.23193,1.23187,1.231885
0.0,0.0,2018-03-12  06:39:00,18,1.23193,1.23187,1.231885
0.0,0.0,2018-03-12  06:40:00,65,1.23188,1.23182,1.231885
1.23183,1.23183,2018-03-12  06:41:00,37,1.23189,1.23183,1.231885
0.0,0.0,2018-03-12  06:42:00,80,1.23194,1.23188,1.231885
0.0,0.0,2018-03-12  06:43:00,12,1.23194,1.23188,1.231885
0.0,0.0,2018-03-12  06:44:00,243,1.23214,1.23208,1.231885
0.0,0.0,2018-03-12  06:45:00,103,1.23207,1.23201,1.231885
1.23166,1.23166,2018-03-12  06:46:00,229,1.23181,1.23166,1.231885
0.0,0.0,2018-03-12  06:47:00,349,1.23173,1.23167,1.231885
0.0,0.0,2018-03-12  06:48:00,290,1.23185,1.23179,1.231885
1.23193,1.23193,2018-03-12  06:49:00,263,1.23199,1.23193,1.231885
0.0,0.0,2018-03-12  06:50:00,124,1.23197,1.23191,1.231885
0.0,0.0,2018-03-12  06:51:00,51,1.23197,1.23191,1.231885
